MS_1,MS_2,MS_3,MS_4,MS_5,MS_6,MS_7,MS_8,MS_9,MS_10,M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,M_13,DM_1,DM_2,DM_3,DM_4,DM_5,DM_6,DM_7,DM_8,DM_9,DM_10,DM_11,DM_12,DM_13,D2M_1,D2M_2,D2M_3,D2M_4,D2M_5,D2M_6,D2M_7,D2M_8,D2M_9,D2M_10,D2M_11,D2M_12,D2M_13,classID
1.0634689,0.08625266,0.069849916,0.05039278,0.039385185,0.031807087,0.02535871,0.01908942,0.010948989,0.007389896,-175.52383,69.62591,1.5237759,33.228863,6.2552457,21.74789,3.89967,15.252865,-0.31110469,12.124821,-1.9547911,7.9344616,-11.779695,-3.64E-08,-3.04E-09,1.29E-08,6.07E-09,-6.07E-09,-3.04E-09,-1.52E-09,-7.59E-10,-1.52E-09,0,6.07E-09,-7.59E-10,3.04E-09,1.21E-08,9.11E-09,-7.59E-09,2.28E-09,6.07E-09,0,-2.66E-09,-2.28E-09,-1.52E-09,5.32E-09,1.90E-09,-2.28E-09,0,5
1.1687373,0.098486714,0.086082004,0.05419683,0.04810805,0.052641526,0.042718653,0.02521428,0.01111018,0.007500968,-170.70395,70.91922,-3.3819182,38.082863,5.1453824,19.717304,5.092013,17.113083,-0.6441235,12.911689,-3.516708,8.482627,-13.850693,-8.41E-09,7.13E-09,-1.94E-08,-3.57E-09,4.58E-09,2.04E-09,4.08E-09,-2.55E-10,-1.78E-09,-4.08E-09,3.06E-09,-2.17E-09,0,5.60E-09,2.55E-09,-2.17E-09,-1.02E-09,1.27E-09,-9.68E-09,3.31E-09,-1.91E-09,0,-4.84E-09,-7.32E-10,1.27E-09,-1.07E-08,5
1.1004517,0.08595761,0.065781645,0.049130026,0.03489744,0.040002596,0.03425057,0.015200428,0.00527196,0.004261243,-188.52171,83.37413,-7.199272,38.884613,6.1839204,18.557783,7.5110264,14.631085,-0.55723923,12.424584,-1.2819493,10.498021,-15.277115,1.10E-08,5.51E-09,4.13E-09,0,-2.76E-09,-7.58E-09,-6.89E-10,3.45E-10,0,0,-2.76E-09,0,-1.38E-09,-1.10E-08,0,8.27E-09,2.41E-09,-4.13E-09,8.27E-09,-6.55E-09,2.07E-09,0,0,6.89E-10,2.76E-09,-2.76E-09,5
1.0274959,0.07443467,0.059503622,0.04107019,0.03499493,0.039640173,0.027606465,0.015583799,0.007044813,0.005019393,-190.89995,80.73023,-6.066443,38.642963,6.7774205,20.71771,4.740403,15.740808,1.3381252,11.784657,-1.860835,9.77301,-13.627977,0,2.21E-08,5.51E-09,4.13E-09,1.38E-09,-7.75E-10,2.76E-09,2.76E-09,2.76E-09,-2.76E-09,2.76E-09,0,-6.89E-10,0,2.76E-09,5.51E-09,-2.76E-09,1.38E-09,0,-1.38E-09,-2.84E-09,-4.13E-09,2.76E-09,-1.72E-09,-5.51E-09,6.89E-10,5
1.2223228,0.11441688,0.06946993,0.053403754,0.051619805,0.059256647,0.04355448,0.022714604,0.01027047,0.005830884,-178.35228,76.23649,-6.327312,40.72593,6.948769,19.412905,4.1062765,14.578908,-0.10867799,11.37891,-3.4758646,8.275702,-12.224509,-2.21E-08,2.21E-08,-6.89E-09,-6.89E-10,2.07E-09,-4.82E-09,2.76E-09,0,5.51E-09,-6.89E-10,1.38E-09,0,-4.13E-09,-2.76E-09,-4.13E-09,-1.38E-09,6.89E-10,-2.76E-09,-5.86E-09,-3.45E-10,0,2.07E-09,3.45E-10,-4.82E-09,-1.72E-09,-2.41E-09,5
1.1285101,0.09862418,0.07995873,0.05455253,0.03498003,0.025660228,0.014533936,0.009375685,0.004576126,0.003768667,-192.17934,91.007065,-3.368954,31.388597,8.330219,20.677513,4.7087216,14.531359,-0.38178945,8.731201,-3.6777217,9.530029,-15.309465,1.31E-08,1.31E-08,-6.53E-09,0,2.86E-09,3.27E-09,4.08E-09,1.22E-09,0,7.35E-09,8.17E-10,3.27E-09,0,-2.45E-08,1.14E-08,-1.06E-08,0,-7.35E-09,0,3.67E-09,-3.27E-09,-6.53E-09,-4.08E-10,4.08E-10,7.76E-09,2.00E-09,5
0.85063344,0.0750579,0.05590003,0.040880315,0.025137318,0.019825127,0.015027734,0.008807913,0.003463398,0.002938795,-219.39778,91.74493,-7.2760396,36.919216,3.867679,19.838835,6.5142384,13.93703,-0.13230863,12.6168165,-1.7779936,10.607733,-12.352075,0,0,0,0,-7.40E-10,-6.94E-10,-1.48E-09,0,-2.96E-09,0,-2.96E-09,2.96E-09,-1.48E-09,-2.37E-08,5.92E-09,2.96E-09,-4.44E-09,0,1.48E-09,4.81E-09,-1.48E-09,-2.96E-09,-2.04E-09,-3.70E-10,2.22E-09,1.48E-09,5
1.4827532,4.060605,1.1960479,0.06559835,0.007065286,0.001426822,0.000462203,0.000153164,7.53E-05,4.18E-05,-310.1852,151.67519,-6.0498147,-18.53154,-34.876167,-24.956425,-27.927948,-12.358782,-14.808376,-6.0188074,-10.49055,-2.9686127,-10.324248,-4.41E-08,5.51E-09,5.51E-09,0,5.51E-09,6.89E-10,5.51E-09,-5.51E-09,-5.51E-09,0,1.38E-09,0,0,1.65E-08,-1.79E-08,-2.76E-09,1.10E-08,-5.51E-09,-1.24E-08,6.89E-09,-2.76E-09,1.38E-08,-3.45E-09,-8.27E-09,6.89E-09,1.38E-09,3
0.8250444,2.1927738,0.8888732,0.0398204,0.007145349,0.002412402,0.000602467,0.000225716,0.000101904,5.76E-05,-303.24313,148.79784,-7.5957756,-13.034939,-30.975828,-24.323452,-28.731327,-12.017381,-14.142034,-6.004569,-12.427313,-2.935394,-10.668934,-8.82E-08,8.27E-09,1.10E-08,-5.51E-09,-2.76E-09,-5.51E-09,5.51E-09,-1.10E-08,-1.10E-08,0,1.65E-08,-2.76E-09,-5.51E-09,-3.31E-08,-1.38E-08,-1.93E-08,1.93E-08,1.10E-08,5.51E-09,0,-6.89E-09,0,2.76E-09,0,3.45E-09,9.65E-09,3
0.86423755,1.7854122,0.5478963,0.031064963,0.009283127,0.002955923,0.000652813,0.00027897,0.000128114,6.80E-05,-302.50272,142.64589,-10.643167,-11.920859,-32.89495,-22.596151,-32.725883,-11.407041,-15.0546465,-3.9730196,-15.453354,-3.7155848,-11.004703,2.21E-08,0,2.76E-09,-4.82E-09,-8.27E-09,2.76E-09,-1.10E-08,5.51E-09,-8.27E-09,-1.10E-08,1.38E-09,1.10E-08,0,0,-2.76E-09,0,-4.48E-09,2.76E-09,0,-8.27E-09,-9.65E-09,6.89E-10,-5.51E-09,4.13E-09,1.10E-08,3.45E-09,3
0.7404143,1.6871853,0.54215026,0.020518344,0.009227601,0.003256539,0.000697599,0.000236006,0.00012001,6.28E-05,-311.6446,141.88904,-10.833081,-12.741341,-33.287167,-24.41406,-34.28897,-11.058327,-14.905695,-0.8577579,-11.996746,-2.7596912,-11.055997,0,0,0,-1.10E-08,5.51E-09,0,-6.89E-09,2.76E-09,5.51E-09,5.51E-09,-5.51E-09,1.12E-08,-5.51E-09,0,2.21E-08,-1.24E-08,8.27E-09,5.51E-09,1.10E-08,6.89E-09,-2.76E-09,-1.10E-08,5.51E-09,-1.10E-08,1.72E-09,-2.76E-09,3
0.8397394,0.22302596,0.06358758,0.042085093,0.01093261,0.006536639,0.004325112,0.001805956,0.000671624,0.000280497,-236.43216,129.77586,-2.191152,31.68428,-6.2512255,15.1478615,-1.0799202,9.337978,-13.288848,4.1625347,-5.073474,11.446475,-1.5319407,-1.23E-08,7.69E-09,-3.08E-09,-3.08E-09,0,6.15E-09,0,0,3.08E-09,0,0,1.54E-09,0,1.85E-08,-4.61E-09,1.92E-09,-1.54E-09,2.31E-09,0,0,-2.69E-09,4.81E-09,0,-5.38E-09,-2.88E-09,3.85E-09,5
9.631119,3.7288797,3.2655036,0.949139,0.37378502,0.2142812,0.10678247,0.041904196,0.026437497,0.011382313,-86.95002,118.95771,-16.105156,14.44431,-15.609176,5.4200735,-13.045887,12.754122,-13.9296,4.79151,-19.85318,-3.3130455,-15.287191,0,5.51E-09,5.51E-09,5.51E-09,0,0,0,0,2.76E-09,2.07E-09,1.10E-08,-2.76E-09,-2.76E-09,0,3.45E-09,1.38E-09,-1.38E-09,-6.89E-09,3.45E-09,-1.38E-09,4.31E-09,0,6.89E-10,0,2.58E-09,-2.76E-09,0
6.2274876,2.483434,2.1006882,0.90573454,0.4444796,0.17843919,0.11522647,0.036283266,0.017379234,0.010147624,-115.00663,118.919495,-18.78006,12.125807,-15.429377,5.0959682,-14.207149,10.465527,-16.04546,4.240687,-20.360357,-3.731563,-15.078896,6.62E-08,-1.10E-08,2.76E-09,-1.10E-08,2.76E-09,-2.76E-09,-1.10E-08,0,-1.72E-09,-1.38E-09,0,-5.51E-09,-1.38E-09,0,5.51E-09,-6.89E-09,-5.51E-09,8.27E-09,5.51E-09,0,-2.76E-09,-1.72E-09,-2.76E-09,-5.86E-09,-1.38E-09,-1.21E-09,0
2.461796,0.9732817,0.7801655,0.43652502,0.18529682,0.06545005,0.031236328,0.014043978,0.009087377,0.006115135,-188.14159,131.52843,-16.525045,10.8823185,-13.527434,5.3599677,-14.85959,11.575092,-15.120791,4.241287,-20.71361,-3.4378648,-13.91949,4.41E-08,-8.27E-09,0,0,5.17E-10,-2.07E-09,0,6.89E-10,2.07E-09,-6.89E-10,-2.76E-09,0,-2.76E-09,2.21E-08,-5.51E-09,-8.61E-10,4.13E-09,-1.38E-09,-1.46E-09,-3.45E-10,5.17E-09,1.03E-09,2.76E-09,4.48E-09,-5.51E-09,1.38E-09,0
0.10698495,0.020685054,0.031216715,0.007173824,0.003524239,0.29232934,2.9653568,0.1381028,0.000794297,7.77E-05,-266.29886,68.39924,-56.36577,87.05331,-34.476444,-21.34841,40.598522,16.051737,-24.45017,34.816875,6.3961115,-20.146002,2.7451727,-2.27E-08,7.57E-09,-2.46E-08,-4.73E-09,-2.84E-09,-1.89E-09,-1.89E-09,0,-1.89E-09,-3.78E-09,7.69E-09,-5.68E-09,1.89E-09,8.99E-09,-1.14E-08,-1.70E-08,-3.78E-09,0,2.25E-09,-5.91E-09,-1.92E-09,0,1.18E-09,-2.60E-09,4.73E-09,1.16E-08,3
0.09379934,0.99877185,0.5329711,0.09929193,0.17498061,0.3794977,3.058963,0.16232732,0.002841464,0.002189098,-217.88277,65.1737,-67.488594,60.559803,-25.299444,-22.891613,18.247005,15.808881,-17.335255,53.623528,9.8265705,-4.9681225,7.1143923,1.91E-07,0,9.54E-08,-8.34E-08,-3.35E-09,-1.79E-08,-2.98E-08,-1.94E-08,1.19E-08,-1.19E-08,-5.96E-09,-1.01E-08,-1.64E-08,-5.96E-08,-1.79E-08,-6.11E-08,-4.02E-08,-5.96E-09,-1.79E-08,3.58E-08,-1.19E-08,2.38E-08,-5.36E-08,-3.73E-09,-5.96E-09,1.49E-08,3
0.18807101,0.007322218,0.00684944,0.00251213,0.001280127,0.2919753,3.3102055,0.18924291,0.000899685,9.46E-05,-283.05673,50.134956,-45.452187,107.544106,-28.353464,-22.167381,43.60598,23.09176,-26.449512,29.21705,1.5560287,-14.513824,13.191095,-1.10E-08,-1.38E-09,0,0,2.76E-09,-2.76E-09,5.51E-09,-5.51E-09,0,1.38E-08,-5.51E-09,-5.51E-09,0,0,-5.51E-09,4.13E-09,6.89E-09,4.13E-09,3.45E-09,2.76E-09,2.58E-10,1.72E-09,-3.10E-09,6.89E-10,-5.51E-09,-4.82E-09,3
0.07784916,0.019582504,0.033137202,0.007129236,0.002122887,0.29531044,3.2515473,0.1565592,0.00074172,7.85E-05,-267.6461,67.04186,-54.010784,89.75735,-36.10087,-25.16438,44.025436,23.305637,-22.320799,29.864761,-1.6668866,-21.778433,7.3786545,2.54E-09,-2.03E-08,1.40E-08,-4.76E-09,-5.07E-09,6.34E-10,-1.59E-09,-5.07E-09,-7.61E-09,0,-1.01E-08,1.78E-08,-8.24E-09,1.27E-09,2.54E-09,-6.34E-10,-8.88E-09,-2.54E-09,0,1.16E-09,0,5.15E-10,2.54E-09,5.07E-09,2.54E-09,-1.27E-09,3
0.8165004,2.2909706,0.8297259,0.020289186,0.003504313,0.005298586,0.005112082,0.004959979,0.001360335,0.000397821,-278.88046,99.31582,-1.9729548,24.69563,-40.497696,-12.479327,-9.366491,7.4203672,4.2852407,9.634457,-8.090772,2.0033464,-11.236705,4.41E-08,-6.89E-09,0,-1.10E-08,-2.21E-08,-1.10E-08,1.10E-08,5.17E-09,5.51E-09,-1.10E-08,5.51E-09,0,-1.10E-08,2.48E-08,-3.45E-09,1.10E-08,-1.38E-09,0,-3.10E-09,-1.72E-09,2.07E-08,-1.38E-09,8.27E-09,-2.76E-09,3.10E-09,2.07E-09,3
0.20913339,0.972916,0.37992278,0.009677772,0.003509668,0.027436895,0.058543734,0.02493088,0.007044667,0.001478614,-276.48572,78.2401,-7.148504,41.03053,-39.222397,-12.954937,-5.9540777,9.673687,5.337925,5.586024,-6.4495673,3.4830449,-8.404328,0,-1.10E-08,1.10E-08,6.89E-09,8.27E-09,-1.10E-08,1.65E-08,0,1.10E-08,0,5.51E-09,0,5.51E-09,-2.55E-08,-1.10E-08,-3.31E-08,-3.45E-08,-2.76E-09,5.51E-09,1.17E-08,0,-1.10E-08,1.38E-09,1.10E-08,1.24E-08,0,3
0.21311253,0.779734,0.28147408,0.010871408,0.004085041,0.002536787,0.00333711,0.002775135,0.0005789,0.000138438,-285.5161,108.27023,-3.4034166,25.705309,-32.722736,-4.2051373,-6.32901,3.4603293,-0.23776664,11.941297,-5.964919,6.850754,-4.8486323,2.76E-08,5.51E-09,2.76E-09,0,5.51E-09,5.51E-09,-1.93E-08,-5.51E-09,5.51E-09,8.27E-09,4.13E-09,1.89E-09,1.10E-08,-1.79E-08,1.38E-08,-1.31E-08,5.51E-09,-1.24E-08,4.13E-09,-8.27E-09,2.76E-09,-8.27E-09,-1.38E-09,-5.17E-09,5.51E-09,0,3
0.5757315,0.85941344,0.36314225,0.009979998,0.003865805,0.00976294,0.004568951,0.010125726,0.004097033,0.001456886,-285.30194,87.80504,-1.599265,28.88432,-34.799633,-8.233502,-11.092484,9.082986,7.047375,4.874604,-10.943244,6.654944,-10.28015,-3.31E-08,4.41E-08,9.65E-09,-1.38E-08,-6.89E-09,1.65E-08,0,0,2.21E-08,0,5.51E-09,-8.27E-09,-1.10E-08,-2.21E-08,-4.41E-08,-7.58E-09,-6.89E-09,5.51E-09,-4.13E-09,-2.76E-09,-6.89E-10,8.96E-09,-1.38E-09,-4.13E-09,-6.89E-10,2.76E-09,3
0.012271421,0.0658721,0.04885405,0.00851324,0.008687681,0.31725714,0.6807887,0.0795636,0.001140736,0.000576876,-336.67172,42.17071,-67.371155,29.851028,-39.061268,-28.685987,-19.65188,-0.18161981,-16.540838,5.401686,-0.485417,1.6026844,-5.8868823,-4.41E-08,0,-1.10E-08,-1.65E-08,-5.51E-09,-5.51E-09,2.76E-09,-1.10E-08,0,-5.51E-09,-2.76E-09,5.51E-09,5.51E-09,-1.10E-08,1.93E-08,-1.93E-08,5.51E-09,5.51E-09,-5.51E-09,-5.51E-09,-1.38E-08,-5.51E-09,7.58E-09,4.82E-09,-5.51E-09,-1.38E-08,3
0.006951331,0.027389066,0.04255071,0.011996559,0.009599179,0.12532482,0.70919955,0.16255046,0.006114133,0.000698578,-337.81287,6.993588,-67.31468,46.493256,-39.39267,-13.629171,-10.659363,2.0901957,-13.6504755,8.987523,-9.556071,8.226675,-6.415001,2.21E-08,3.31E-08,1.10E-08,1.10E-08,1.38E-09,1.10E-08,0,8.27E-09,1.10E-08,1.10E-08,2.76E-09,-5.51E-09,-1.24E-08,-1.65E-08,1.93E-08,5.51E-09,1.65E-08,4.82E-09,1.10E-08,5.51E-09,5.51E-09,1.38E-08,1.10E-08,5.51E-09,-8.27E-09,8.27E-09,3
0.023011269,0.086258255,0.36891243,0.13369575,0.049155038,0.22494598,0.5157804,0.0755883,0.013480861,0.000999711,-266.1583,66.359215,-76.66728,19.317327,-48.32135,-6.168912,-1.9170138,12.538142,-12.354633,7.925806,-2.3659909,4.862311,-1.0528291,-4.41E-08,-5.51E-09,-1.10E-08,-2.76E-08,-2.21E-08,1.10E-08,-1.65E-08,-1.10E-08,8.27E-09,-1.10E-08,1.10E-08,-2.21E-08,5.51E-09,3.31E-08,-1.65E-08,8.27E-09,-1.10E-08,-9.65E-09,-5.51E-09,-5.51E-09,1.10E-08,-1.38E-08,-2.76E-09,-5.51E-09,-2.76E-09,-2.76E-09,3
0.013737797,0.06519972,0.08345742,0.044687927,0.031781707,0.10643679,0.49412546,0.14837556,0.005575933,0.000227272,-305.4271,55.23359,-72.32414,36.947407,-40.80291,-6.642356,1.209119,3.788885,-4.3130136,5.805134,-7.3289123,4.759658,4.3655343,0,-2.21E-08,1.65E-08,0,-1.10E-08,-2.76E-09,0,1.10E-08,3.31E-08,0,0,-5.51E-09,-1.10E-08,2.21E-08,2.76E-09,0,-5.51E-09,-5.51E-09,0,-2.48E-08,-5.51E-09,-1.65E-08,2.76E-09,-2.76E-09,0,2.76E-09,3
1.0222789,1.2899023,0.652804,0.5634673,0.19575831,0.23908105,0.17025678,0.10534133,0.065605894,0.03546118,-103.91727,50.928867,-26.131529,7.6077223,-25.097279,-3.2052538,-17.308228,0.97808874,-23.911499,-5.5144887,-9.353528,7.463308,-10.449928,5.51E-09,2.21E-08,-5.51E-09,1.10E-08,5.51E-09,-2.76E-09,0,0,-9.65E-09,-2.76E-09,-2.76E-09,-3.45E-09,-4.13E-09,1.10E-08,-5.51E-09,2.76E-09,-2.76E-09,4.13E-09,-1.03E-09,4.13E-09,-3.45E-09,2.76E-09,-6.89E-10,1.38E-09,-1.38E-09,6.89E-10,4
3.1436782,4.0684767,1.8139013,1.3998898,0.29020756,0.26395512,0.17638312,0.111248404,0.06469895,0.030902082,-77.82822,66.819466,-23.210386,-0.65907377,-32.35257,-4.324899,-16.871094,-1.7752212,-26.334312,-9.1098995,-10.786972,7.6111035,-11.26188,-1.10E-08,-1.65E-08,1.38E-09,-2.76E-09,-2.76E-09,2.76E-09,-2.76E-09,0,0,-2.76E-09,7.75E-10,-4.13E-09,0,-5.51E-09,0,-3.45E-09,6.89E-09,2.76E-09,-1.38E-09,0,-4.13E-09,-2.76E-09,3.45E-09,2.50E-09,-1.38E-09,-4.82E-09,4
4.8338737,6.706262,3.0841792,2.353726,0.37922934,0.3297266,0.22168306,0.14005925,0.06461046,0.023959216,-63.07249,80.08249,-25.999128,0.31559214,-37.661842,-4.630739,-15.231767,-2.4670265,-26.385708,-10.936609,-11.475611,8.819755,-9.460404,5.51E-09,-5.51E-09,0,-1.38E-09,5.51E-09,-2.76E-09,2.76E-09,2.76E-09,0,4.13E-09,-2.76E-09,1.38E-09,2.07E-09,4.13E-09,0,0,2.76E-09,6.89E-10,-3.45E-09,2.07E-09,4.13E-09,-2.07E-09,-1.03E-09,-6.89E-10,-4.13E-09,-3.45E-09,4
3.2405434,4.68596,2.3339589,1.8256655,0.27882063,0.22613856,0.15421775,0.0989165,0.04312676,0.014203738,-114.76616,76.46806,-28.211378,4.7482276,-33.710274,-2.7692137,-15.5349245,-1.5243015,-24.550665,-7.809316,-10.352969,8.535539,-7.7306848,4.41E-08,3.31E-08,0,9.65E-09,-1.10E-08,5.51E-09,-2.76E-09,0,0,0,-4.13E-09,2.76E-09,0,-4.41E-08,2.76E-09,3.10E-09,0,6.89E-10,-2.07E-09,-4.48E-09,-1.38E-09,-1.38E-09,4.13E-09,-1.72E-09,-2.76E-09,-1.21E-09,4
0.3189778,1.3287303,0.26640576,0.033070393,0.02567283,0.001601111,0.000438062,5.89E-05,7.55E-05,3.23E-05,-451.53397,115.93797,-1.6974554,-24.603828,-7.4409604,2.5173259,-14.580874,-3.3052316,-4.305213,5.3879604,7.2861986,0.6709999,9.274304,0,-2.21E-08,-4.41E-08,0,5.51E-09,-5.51E-09,1.10E-08,-4.13E-09,5.51E-09,-4.13E-09,-2.76E-09,2.76E-09,0,2.76E-08,-1.38E-08,1.38E-08,-2.41E-09,6.89E-09,3.45E-10,-5.51E-09,-1.38E-08,-1.03E-09,-8.96E-09,-1.03E-09,4.82E-09,-2.15E-09,3
0.010171626,0.057773624,0.018062338,0.009337426,0.005693813,0.000866373,6.40E-05,1.16E-05,1.83E-05,8.84E-06,-490.29926,124.60856,-10.529499,-11.022554,-3.579198,13.095839,-20.382225,6.4166956,-6.9205017,6.8707156,2.1240163,6.778822,8.114042,-4.41E-08,-2.21E-08,4.41E-08,0,2.76E-09,5.51E-09,0,0,-1.10E-08,-2.76E-09,-2.76E-09,0,0,6.62E-08,-2.76E-09,0,0,-1.38E-09,-8.96E-09,-5.51E-09,-8.96E-09,5.51E-09,0,-6.89E-09,-6.89E-10,6.89E-09,3
1.0044575,4.861196,1.808786,0.062384125,0.023316316,0.001244883,0.00023068,8.28E-05,0.000206681,7.47E-05,-379.17365,146.43723,2.514294,-35.44503,-29.593145,-9.023352,-30.039062,-6.394458,-10.495109,8.164476,4.290586,-1.2748733,7.3499436,-1.10E-08,-1.10E-08,-2.76E-08,1.65E-08,0,0,1.93E-08,-4.13E-09,-4.82E-09,5.51E-09,-6.89E-10,5.51E-09,5.51E-09,-3.31E-08,-5.51E-09,0,-1.38E-09,-5.51E-09,-2.76E-09,-1.10E-08,-2.76E-09,9.99E-09,2.76E-09,-6.89E-09,-2.76E-09,-4.65E-09,3
0.44009286,2.2869267,0.38449842,0.049230147,0.025899148,0.00152948,0.000283003,5.97E-05,0.00010239,4.37E-05,-408.43225,131.53648,-2.5563064,-29.162544,-13.9101715,-0.24645026,-23.543274,-5.108022,-7.6853604,6.013004,6.14226,0.6329134,13.099706,-8.82E-08,0,1.10E-08,0,0,0,2.76E-09,5.51E-09,5.51E-09,-5.51E-09,1.10E-08,-5.51E-09,-1.10E-08,-6.62E-08,0,-5.51E-09,5.51E-09,-1.10E-08,1.10E-08,1.10E-08,-1.38E-09,-5.51E-09,-1.10E-08,0,1.38E-09,4.13E-09,3
0.5203608,0.61510104,0.9872027,1.5271567,0.35061064,0.05554422,0.07447145,0.001489515,0.000290544,5.47E-05,-218.71255,152.66771,-56.650513,18.55905,-6.48678,10.073413,6.3566704,12.858814,-10.745273,6.9131093,1.0224935,-0.005270155,-5.043628,4.71E-09,-3.76E-08,2.20E-08,1.88E-08,-4.71E-09,-1.25E-08,2.51E-08,6.27E-09,-1.57E-09,-9.41E-09,1.88E-08,-1.10E-08,-7.45E-09,6.27E-09,-1.57E-09,-1.25E-08,-2.51E-08,8.63E-09,1.25E-08,6.27E-09,9.41E-09,0,0,0,3.53E-09,1.25E-08,1
0.08478841,0.007642828,0.005439365,0.001817494,0.000939534,0.005201241,0.004307475,2.40E-05,3.18E-05,3.07E-06,-391.9454,152.51727,-26.507252,45.410267,10.753113,16.30143,1.5878297,35.925533,-9.9514675,6.5120335,20.343212,-5.171622,-6.2048006,-8.13E-09,4.33E-08,8.13E-09,-2.17E-08,2.17E-08,0,-3.39E-09,5.42E-09,-1.35E-09,5.42E-09,2.71E-09,1.15E-08,-1.35E-08,0,2.17E-08,5.42E-09,2.71E-09,5.42E-09,1.35E-08,-1.15E-08,-5.42E-09,0,-2.71E-09,-1.08E-08,0,0,3
0.103843845,0.010362704,0.004246138,0.001838658,0.000725005,0.000210124,6.29E-05,1.96E-05,2.77E-05,3.04E-06,-406.74707,163.26205,-6.5809274,30.143541,2.240051,30.851854,-1.3492271,21.86322,1.721835,9.3952675,9.575474,1.0105938,6.3201823,-6.62E-09,0,6.62E-09,0,6.62E-09,-1.41E-08,-3.97E-08,9.93E-09,-2.48E-09,6.62E-09,3.31E-09,-9.93E-09,1.66E-09,-4.97E-09,-1.32E-08,3.31E-09,3.31E-09,9.93E-09,-6.62E-09,-1.99E-08,1.66E-09,2.48E-09,8.28E-10,1.06E-08,-6.62E-09,3.31E-09,3
0.0813823,0.009444951,0.004978347,0.003031951,0.001653359,0.001566397,0.001127373,1.74E-05,3.25E-05,3.72E-06,-402.5914,167.62604,-22.837791,32.83024,7.062624,29.543161,-4.6046658,28.00516,-7.3077145,8.456493,13.839989,-6.0544505,3.7098339,0,0,-1.10E-08,5.51E-09,0,1.65E-08,5.51E-09,5.51E-09,2.76E-09,5.51E-09,0,-5.51E-09,5.51E-09,5.51E-09,5.51E-09,0,2.76E-09,-1.38E-09,2.76E-09,2.76E-09,0,-2.07E-09,-1.38E-09,-1.38E-09,0,2.76E-09,3
0.07633053,0.012335369,0.006812282,0.004063994,0.002115544,0.001240828,0.000716084,3.72E-05,3.09E-05,3.15E-06,-387.54846,165.81853,-34.36287,36.09558,3.7934253,27.701843,-3.2769663,25.834826,-5.1017733,8.868287,10.761489,-4.224355,3.4175673,0,-1.10E-08,0,0,-5.51E-09,-6.89E-10,0,5.51E-09,5.51E-09,-4.13E-09,0,-2.76E-09,-1.38E-09,-5.51E-09,-2.76E-09,0,5.51E-09,6.89E-09,6.55E-09,5.51E-09,0,6.89E-10,0,-5.51E-09,3.45E-09,2.76E-09,3
36.306633,25.447578,12.552598,6.7582207,4.926128,4.438087,4.505169,4.0977964,3.166047,1.4874077,-32.317123,63.552563,-20.235907,11.928845,-23.647959,5.052618,-24.126265,6.63427,-17.66777,7.1101956,-9.507232,6.175676,-10.707961,1.12E-07,2.80E-08,1.01E-08,-4.21E-08,3.51E-09,2.10E-08,-2.10E-08,-7.01E-09,1.40E-08,0,3.51E-09,3.51E-09,5.26E-09,5.61E-08,-7.01E-09,5.26E-09,8.77E-09,2.85E-09,-3.51E-09,9.64E-09,4.38E-09,3.51E-09,9.64E-09,-1.05E-08,-4.38E-09,8.77E-10,6
32.49956,22.794289,11.244087,6.0535693,4.4115024,3.9759104,4.0344944,3.6716526,2.8394263,1.3327763,-47.63744,60.79261,-18.448862,11.042659,-23.900526,5.118355,-24.130108,6.8215766,-17.152306,7.089148,-8.885155,7.1195116,-9.943464,0,1.63E-07,1.25E-08,-3.76E-08,1.25E-08,-6.27E-09,6.27E-09,3.14E-09,-3.14E-09,6.27E-09,-4.71E-09,1.57E-09,3.14E-09,-5.02E-08,0,-3.14E-09,-1.65E-08,4.71E-09,-7.55E-09,-2.20E-08,-1.25E-08,3.92E-09,5.49E-09,3.14E-09,1.57E-09,-1.25E-08,6
0.27009282,0.045248605,0.017126892,0.015482362,0.006855393,0.005195472,0.00227438,0.000436903,6.04E-05,2.70E-05,-311.18018,139.24187,-29.098757,36.237408,6.0663943,5.9331846,6.0840445,8.165971,-6.496781,5.8057613,-0.8874615,12.394795,-9.991493,1.65E-08,4.13E-09,0,0,0,2.76E-09,1.38E-09,1.03E-09,0,2.76E-09,-1.38E-09,5.51E-09,5.51E-09,5.51E-09,-2.07E-09,1.38E-09,-2.76E-09,-4.82E-09,-1.72E-09,0,1.38E-09,-2.76E-09,6.89E-10,-2.76E-09,3.45E-09,-6.89E-10,9
0.30593875,0.063785665,0.017334342,0.006483465,0.003328949,0.001924408,0.001470463,0.000260934,7.29E-05,2.89E-05,-335.82983,149.32784,-14.345836,30.443176,-0.8339186,9.506683,-2.9067414,5.7828665,-6.087384,7.440618,-4.351577,4.8043685,-7.7334795,0,-2.21E-08,-5.51E-09,0,0,-4.13E-09,-5.51E-09,-2.76E-09,0,6.89E-10,-2.76E-09,4.13E-09,-4.82E-09,-1.10E-08,1.10E-08,6.89E-09,4.82E-09,4.13E-09,-1.17E-08,-6.20E-09,6.89E-09,-5.51E-09,1.38E-09,1.10E-08,5.17E-09,3.45E-09,9
